siteid,sitename,siteengname,county,township,basin,river,twd97lon,twd97lat,twd97tm2x,twd97tm2y,sampledate,itemname,itemengname,itemengabbreviation,itemvalue,itemunit,note
1646,大內橋（取代北勢洲橋）,"Peishihchou Bridge",臺南市,,曾文溪流域,曾文溪,120.3453861,23.1203039,182952.64,2557755.23,"2025-05-07 15:22:49",氨氮,NH3-N,NH3_N,0.02,mg/L,
1646,大內橋（取代北勢洲橋）,"Peishihchou Bridge",臺南市,,曾文溪流域,曾文溪,120.3453861,23.1203039,182952.64,2557755.23,"2025-05-07 15:22:49",總有機碳,"Total Organic Carbon",TOC,-,mg/L,
1646,大內橋（取代北勢洲橋）,"Peishihchou Bridge",臺南市,,曾文溪流域,曾文溪,120.3453861,23.1203039,182952.64,2557755.23,"2025-05-07 15:22:49",化學需氧量,"Chemical Oxygen Demand",COD,11.3,mg/L,
1646,大內橋（取代北勢洲橋）,"Peishihchou Bridge",臺南市,,曾文溪流域,曾文溪,120.3453861,23.1203039,182952.64,2557755.23,"2025-05-07 15:22:49",生化需氧量,"Biochemical Oxygen Demand",BOD5,2.2,mg/L,
1646,大內橋（取代北勢洲橋）,"Peishihchou Bridge",臺南市,,曾文溪流域,曾文溪,120.3453861,23.1203039,182952.64,2557755.23,"2025-05-07 15:22:49",溶氧(電極法),"Dissolved Oxygen",DO,9.4,mg/L,
1646,大內橋（取代北勢洲橋）,"Peishihchou Bridge",臺南市,,曾文溪流域,曾文溪,120.3453861,23.1203039,182952.64,2557755.23,"2025-05-07 15:22:49",懸浮固體,"Suspended Solid",SS,4.6,mg/L,
1646,大內橋（取代北勢洲橋）,"Peishihchou Bridge",臺南市,,曾文溪流域,曾文溪,120.3453861,23.1203039,182952.64,2557755.23,"2025-05-07 15:22:49",氣溫,Temperature,TMP,33.5,℃,
1646,大內橋（取代北勢洲橋）,"Peishihchou Bridge",臺南市,,曾文溪流域,曾文溪,120.3453861,23.1203039,182952.64,2557755.23,"2025-05-07 15:22:49",導電度,Conductivity,EC,928,μmho/cm25℃,
1646,大內橋（取代北勢洲橋）,"Peishihchou Bridge",臺南市,,曾文溪流域,曾文溪,120.3453861,23.1203039,182952.64,2557755.23,"2025-05-07 15:22:49",濁度,Turbidity,TB,-,NTU,
1646,大內橋（取代北勢洲橋）,"Peishihchou Bridge",臺南市,,曾文溪流域,曾文溪,120.3453861,23.1203039,182952.64,2557755.23,"2025-05-07 15:22:49",酸鹼值,pH,pH,7.74," ",
1646,大內橋（取代北勢洲橋）,"Peishihchou Bridge",臺南市,,曾文溪流域,曾文溪,120.3453861,23.1203039,182952.64,2557755.23,"2025-05-07 15:22:49",水溫,"Water Temperature",WT,31.8,℃,
1646,大內橋（取代北勢洲橋）,"Peishihchou Bridge",臺南市,,曾文溪流域,曾文溪,120.3453861,23.1203039,182952.64,2557755.23,"2025-05-07 15:22:49",河川污染分類指標,"River Pollution Index",RPI,1,,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",汞,Mercury,Hg,-,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",六價鉻,"Hexavalent Chromium",Cr6,-,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",銀,Silver,Ag,-,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",硒,Selenium,Se,-,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",鎘,Cadmium,Cd,-,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",砷,Arsenic,As,-,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",鉛,Lead,Pb,-,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",鉻,Chromium,Cr,-,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",鎳,Nickel,Ni,-,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",銅,Copper,Cu,-,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",鋅,Zinc,Zn,-,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",錳,Manganese,Mn,-,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",大腸桿菌群,"Coliform Group",Coli_G,5900,CFU/100mL,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",總磷,Total-Phosphate,TP,-,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,107.2,%,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",溶氧(滴定法),"Dissolved Oxygen",DO2,-,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",氯鹽,Chloride,Cl,-,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",總氮,"Total Nitrogen",TN,-,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",亞硝酸鹽氮,Nitrite-Nitrogen,NO2_N,-,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",硝酸鹽氮,Nitrate-Nitrogen,NO3_N,-,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",總凱氏氮,TKN,TKN,-,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",氨氮,NH3-N,NH3_N,0.03,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",總有機碳,"Total Organic Carbon",TOC,-,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",化學需氧量,"Chemical Oxygen Demand",COD,14.2,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",生化需氧量,"Biochemical Oxygen Demand",BOD5,2.6,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",溶氧(電極法),"Dissolved Oxygen",DO,8.7,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",懸浮固體,"Suspended Solid",SS,384,mg/L,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",氣溫,Temperature,TMP,27.3,℃,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",導電度,Conductivity,EC,355,μmho/cm25℃,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",濁度,Turbidity,TB,-,NTU,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",酸鹼值,pH,pH,8.32," ",
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",水溫,"Water Temperature",WT,23.2,℃,
1639,清流橋,"Cingliu Bridge",南投縣,,烏溪流域,烏溪,120.9542911,24.0630831,245351.77,2662010.18,"2025-05-08 09:30:00",河川污染分類指標,"River Pollution Index",RPI,3.25,,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",汞,Mercury,Hg,-,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",六價鉻,"Hexavalent Chromium",Cr6,-,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",銀,Silver,Ag,-,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",硒,Selenium,Se,-,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",鎘,Cadmium,Cd,-,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",砷,Arsenic,As,-,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",鉛,Lead,Pb,-,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",鉻,Chromium,Cr,-,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",鎳,Nickel,Ni,-,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",銅,Copper,Cu,-,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",鋅,Zinc,Zn,-,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",錳,Manganese,Mn,-,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",大腸桿菌群,"Coliform Group",Coli_G,550,CFU/100mL,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",總磷,Total-Phosphate,TP,-,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,102.5,%,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",溶氧(滴定法),"Dissolved Oxygen",DO2,-,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",氯鹽,Chloride,Cl,-,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",總氮,"Total Nitrogen",TN,-,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",亞硝酸鹽氮,Nitrite-Nitrogen,NO2_N,-,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",硝酸鹽氮,Nitrate-Nitrogen,NO3_N,-,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",總凱氏氮,TKN,TKN,-,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",氨氮,NH3-N,NH3_N,0.05,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",總有機碳,"Total Organic Carbon",TOC,-,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",化學需氧量,"Chemical Oxygen Demand",COD,11.3,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",生化需氧量,"Biochemical Oxygen Demand",BOD5,1.4,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",溶氧(電極法),"Dissolved Oxygen",DO,8.4,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",懸浮固體,"Suspended Solid",SS,<1.0,mg/L,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",氣溫,Temperature,TMP,18.2,℃,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",導電度,Conductivity,EC,242,μmho/cm25℃,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",濁度,Turbidity,TB,-,NTU,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",酸鹼值,pH,pH,8.24," ",
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",水溫,"Water Temperature",WT,14.8,℃,
1637,迎賓橋,"Inbin Bridge",臺中市,,大甲溪流域,大甲溪,121.3081519,24.3477731,281267.14,2693573.54,"2025-05-05 09:00:00",河川污染分類指標,"River Pollution Index",RPI,1,,
1635,武荖坑,Woolaokan,宜蘭縣,,新城溪流域,新城溪,121.8108600,24.6035000,332110.72,2722103.58,"2025-05-09 07:55:26",汞,Mercury,Hg,-,mg/L,
1635,武荖坑,Woolaokan,宜蘭縣,,新城溪流域,新城溪,121.8108600,24.6035000,332110.72,2722103.58,"2025-05-09 07:55:26",六價鉻,"Hexavalent Chromium",Cr6,-,mg/L,
1635,武荖坑,Woolaokan,宜蘭縣,,新城溪流域,新城溪,121.8108600,24.6035000,332110.72,2722103.58,"2025-05-09 07:55:26",銀,Silver,Ag,-,mg/L,
1635,武荖坑,Woolaokan,宜蘭縣,,新城溪流域,新城溪,121.8108600,24.6035000,332110.72,2722103.58,"2025-05-09 07:55:26",硒,Selenium,Se,-,mg/L,
1635,武荖坑,Woolaokan,宜蘭縣,,新城溪流域,新城溪,121.8108600,24.6035000,332110.72,2722103.58,"2025-05-09 07:55:26",鎘,Cadmium,Cd,-,mg/L,
1635,武荖坑,Woolaokan,宜蘭縣,,新城溪流域,新城溪,121.8108600,24.6035000,332110.72,2722103.58,"2025-05-09 07:55:26",砷,Arsenic,As,-,mg/L,
1635,武荖坑,Woolaokan,宜蘭縣,,新城溪流域,新城溪,121.8108600,24.6035000,332110.72,2722103.58,"2025-05-09 07:55:26",鉛,Lead,Pb,-,mg/L,
1635,武荖坑,Woolaokan,宜蘭縣,,新城溪流域,新城溪,121.8108600,24.6035000,332110.72,2722103.58,"2025-05-09 07:55:26",鉻,Chromium,Cr,-,mg/L,
1635,武荖坑,Woolaokan,宜蘭縣,,新城溪流域,新城溪,121.8108600,24.6035000,332110.72,2722103.58,"2025-05-09 07:55:26",鎳,Nickel,Ni,-,mg/L,
1635,武荖坑,Woolaokan,宜蘭縣,,新城溪流域,新城溪,121.8108600,24.6035000,332110.72,2722103.58,"2025-05-09 07:55:26",銅,Copper,Cu,-,mg/L,
